subject,subject_prolific,version,factor,task_name,condition,stimulus,choice,auxiliary_info1,openq_response,introspect_rating,introspect_open,familiarity,rt,timestamp,id
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,18422,2024-12-20 17:19:59,97457
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,32310,2024-12-20 17:20:04,97458
67225056aa9d8e6583b4f452,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,7422,2024-12-20 17:20:10,97459
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,22257,2024-12-20 17:20:21,97460
673d4b493a214d994150a956,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,189215,2024-12-20 17:20:24,97461
66a94c224273fab59f0b2c71,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.64,0.51,,,,,115446,2024-12-20 17:20:50,97462
67596d30e65bda466958d294,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,31648,2024-12-20 17:20:57,97463
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,simulation,missed,,100,,,,,,3750,2024-12-20 17:21:03,97464
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,simulation,barely missed,,1,,,,,,67591,2024-12-20 17:21:04,97465
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,1,0.5,,,,,7057,2024-12-20 17:21:13,97466
673a53fc2a05c93edf027ccd,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,73560,2024-12-20 17:21:19,97467
663730456acb6562b087057d,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,90404,2024-12-20 17:21:21,97468
67225056aa9d8e6583b4f452,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,88201,2024-12-20 17:21:39,97469
66a94c224273fab59f0b2c71,,v5_pilot2,,attention check 3,,,"1,2,3,4,5",Incorrect,,,,,55407,2024-12-20 17:21:45,97470
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,41732,2024-12-20 17:22:07,97471
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,40,"40,20,10,30",,,,,159898,2024-12-20 17:22:07,97472
673d4b493a214d994150a956,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,65,"65,10,15,10",,,,,116663,2024-12-20 17:22:21,97473
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,184088,2024-12-20 17:23:37,97474
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,133268,2024-12-20 17:23:43,97475
67596d30e65bda466958d294,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,27464,2024-12-20 17:23:44,97476
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,265853,2024-12-20 17:23:50,97477
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,not status quo,Increase auto program by 10% and lower highway program by like amount status quo: 50/50,,,,,18442,2024-12-20 17:23:56,97478
67596d30e65bda466958d294,,v5_pilot2,,attention check 3,,,"3,2,5,4,1",Incorrect,,,,,20158,2024-12-20 17:24:06,97479
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,43814,2024-12-20 17:24:26,97480
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,30,"30,70,50,30",,,,,39342,2024-12-20 17:24:28,97481
673d4b493a214d994150a956,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.94,0.69,,,,,20757,2024-12-20 17:24:41,97482
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,8334,2024-12-20 17:25:01,97483
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.49,0.85,,,,,36297,2024-12-20 17:25:12,97484
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,2333,2024-12-20 17:25:16,97485
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,simulation,barely missed,,75,,,,,,14977,2024-12-20 17:25:36,97486
67555dfc51343599cbc9232b,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,76398,2024-12-20 17:25:52,97487
5d5618b69cd0f20015e1ab0d,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,27246,2024-12-20 17:26:04,97488
6728131f684b31c9d5b501ab,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,54205,2024-12-20 17:26:08,97489
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Don't Continue Investing,,,,,,31295,2024-12-20 17:26:23,97490
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,sunk_cost2 effect,Sunk Cost,,Continue Investing,,,,,,23925,2024-12-20 17:26:30,97491
6737a7751f0f53ed4920811a,,v5_pilot2,,attention check 2,,,response Your The moon is made of green cheese,Failure,,,,,74512,2024-12-20 17:26:37,97492
673d4b493a214d994150a956,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,144624,2024-12-20 17:27:06,97493
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,status_quo,Factor-Included,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, 50% for auto safety and 50% for highway safety",,,,,60664,2024-12-20 17:27:27,97494
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,status_quo,Factor-Included,,status quo,Maintain present budget amounts for the programs status quo: 50/50,,,,,14711,2024-12-20 17:27:42,97495
67555dfc51343599cbc9232b,,v5_pilot2,,attention check 3,,,"5,4,1,3,2",Incorrect,,,,,118460,2024-12-20 17:27:51,97496
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,false,The case did not indicate the outcome,,,,,327650,2024-12-20 17:27:53,97497
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Continue Investing,,,,,,75619,2024-12-20 17:27:54,97498
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,11581,2024-12-20 17:28:04,97499
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.66,0.9,,,,,29839,2024-12-20 17:28:07,97500
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,simulation,barely missed,,66,,,,,,23839,2024-12-20 17:28:07,97501
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,3922,2024-12-20 17:28:20,97502
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.98,0.1,,,,,18421,2024-12-20 17:28:24,97503
5d5af833f35ed70001e17a5c,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,24333,2024-12-20 17:28:33,97504
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,34429,2024-12-20 17:28:48,97505
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.22,0.9,,,,,10167,2024-12-20 17:29:04,97506
6737a7751f0f53ed4920811a,,v5_pilot2,Factor-Excluded,simulation,missed,,95,,,,,,42327,2024-12-20 17:29:11,97507
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,comprehension,true,British victory,,,,,17889,2024-12-20 17:29:24,97508
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,simulation,missed,,100,,,,,,27851,2024-12-20 17:29:26,97509
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,100,"100,0,0,0",,,,,37953,2024-12-20 17:30:02,97510
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,30,"30,40,20,10",,,,,128911,2024-12-20 17:30:17,97511
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,85726,2024-12-20 17:30:59,97512
6737a7751f0f53ed4920811a,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,107554,2024-12-20 17:31:02,97513
6728131f684b31c9d5b501ab,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 50% to auto safety and 50% to highway safety status quo: 50/50,,,,,17626,2024-12-20 17:31:15,97514
5d5af833f35ed70001e17a5c,,v5_pilot2,Factor-Included,primacy order,Factor-Included,,car1,,,,,,3612,2024-12-20 17:31:18,97515
5d5af833f35ed70001e17a5c,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,27581,2024-12-20 17:31:45,97516
5d5618b69cd0f20015e1ab0d,,v5_pilot2,Factor-Included,hindsight effect,knowledge of outcome,,28,"28,23,39,10",,,,,178596,2024-12-20 17:31:47,97517
6728131f684b31c9d5b501ab,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,76041,2024-12-20 17:32:32,97518
673a53fc2a05c93edf027ccd,,v5_pilot2,Factor-Included,affect heuristic,With passage,,0.34,0.88,,,,,14070,2024-12-20 17:32:37,97519
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car1,,,,,,3552,2024-12-20 17:33:29,97520
673a53fc2a05c93edf027ccd,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,80093,2024-12-20 17:33:58,97521
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,34320,2024-12-20 17:34:13,97522
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 70% to auto safety and 30% to highway safety status quo: 50/50,,,,,14130,2024-12-20 17:34:27,97523
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,25339,2024-12-20 17:34:59,97524
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,60,"60,10,15,15",,,,,50506,2024-12-20 17:35:51,97525
66e58e209ba96e130b779a3a,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,30135,2024-12-20 17:36:22,97526
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.7,0.48,,,,,23338,2024-12-20 17:36:48,97527
5d5618b69cd0f20015e1ab0d,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,314466,2024-12-20 17:37:02,97528
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,simulation,missed,,50,,,,,,13194,2024-12-20 17:37:07,97529
66e58e209ba96e130b779a3a,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,31456,2024-12-20 17:37:41,97530
66e58e209ba96e130b779a3a,,v5_pilot2,,attention check 3,,,"3,5,1,4,2",Correct,,,,,32976,2024-12-20 17:38:14,97531
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,affect heuristic,without passage,,0.53,0.56,,,,,4130,2024-12-20 18:01:14,97532
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,simulation,missed,,63,,,,,,7902,2024-12-20 18:01:32,97533
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,sunk_cost2 effect,No Sunk Cost,,Don't Continue Investing,,,,,,10253,2024-12-20 18:01:45,97534
663140c398e19ff9b77d4663,,v5_pilot2,,attention check 2,,,The moon is made of green cheese,Success,,,,,20635,2024-12-20 18:02:06,97535
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,false,Military stalemate with no peace settlement,,,,,37665,2024-12-20 18:02:49,97536
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,comprehension,true,The case did not indicate the outcome,,,,,2122,2024-12-20 18:02:51,97537
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,hindsight effect,no knowledge of outcome,,45,"45,51,55,45",,,,,22105,2024-12-20 18:03:13,97538
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,primacy order,Factor-Excluded,,car2,,,,,,3736,2024-12-20 18:05:19,97539
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,comprehension,passed,"Safety of interstate highway and automobile safety, Bumpers, seat-belts, gas configuration, & body, Guard rails, grading, interchanges, selective reduced speed limits, null",,,,,26000,2024-12-20 18:05:47,97540
663140c398e19ff9b77d4663,,v5_pilot2,Factor-Excluded,status_quo,Factor-Excluded,,not status quo,Allocate 60% to auto safety and 40% to highway safety status quo: 50/50,,,,,10886,2024-12-20 18:05:58,97541
663140c398e19ff9b77d4663,,v5_pilot2,,attention check 3,,,"2,5,1,4,3",Incorrect,,,,,25605,2024-12-20 18:06:23,97542
665a18f43045ab4a4b9e53a7,,pilot3b,F,primacy order,F,,car1,"[""Dasuka"",""Kaiwa"",""Nabusi"",""Hatsdun""]",,,,,2700,2025-04-07 17:40:45,97553
663a5d30071a8ee639e0b6be,,pilot3b,F,primacy order,F,,car1,"[""Nabusi"",""Hatsdun"",""Dasuka"",""Kaiwa""]",,,,,3606,2025-04-07 17:43:25,97554
6571f52abf0c07aa1ca785e8,,pilot3b,F,primacy order,F,,car1,"[""Dasuka"",""Kaiwa"",""Hatsdun"",""Nabusi""]",,,,,6688,2025-04-07 17:44:11,97555
5e4397fea3b8cc229ada3c6a,,pilot3b,F,primacy order,F,,car2,"[""Nabusi"",""Dasuka"",""Kaiwa"",""Hatsdun""]",,,,,5344,2025-04-07 17:47:16,97556
67f2f3a34a374e2815ee1aef,,pilot3b,F,primacy order,F,,car2,"[""Kaiwa"",""Hatsdun"",""Nabusi"",""Dasuka""]",,,,,51809,2025-04-07 17:48:45,97557
677cf954ee12db770bcedc44,,pilot3b,F,primacy order,F,,car1,"[""Hatsdun"",""Nabusi"",""Dasuka"",""Kaiwa""]",,,,,3764,2025-04-07 17:51:32,97558
63d45fc0f682d52f34ce7c4b,,pilot3b,F,primacy order,F,,car3,"[""Nabusi"",""Kaiwa"",""Dasuka"",""Hatsdun""]",,,,,4600,2025-04-07 18:12:17,97559
5d5a48a67ca41f0001e97f8b,,pilot3b,F,primacy order,F,,car1,"[""Kaiwa"",""Dasuka"",""Nabusi"",""Hatsdun""]",,,,,3553,2025-04-07 18:12:29,97560
60fecaac6ada4383c646974c,,pilot3b,F,primacy order,F,,car1,"[""Dasuka"",""Hatsdun"",""Kaiwa"",""Nabusi""]",,,,,5492,2025-04-07 18:15:10,97561
5e9c8deb90dd470441c7f98e,,pilot3b,F,primacy order,F,,car1,"[""Dasuka"",""Kaiwa"",""Hatsdun"",""Nabusi""]",,,,,4343,2025-04-07 18:20:07,97562
67f224dfcaaa213111714560,,pilot3b,F,primacy order,F,,car2,"[""Kaiwa"",""Hatsdun"",""Nabusi"",""Dasuka""]",,,,,15462,2025-04-07 18:22:56,97563
6390b053a7eb692463c34188,,pilot3b,F,primacy order,F,,car3,"[""Dasuka"",""Hatsdun"",""Nabusi"",""Kaiwa""]",,,,,13446,2025-04-07 18:25:10,97564
5bb3d470a1aed700011f6575,,pilot3b,F,primacy order,F,,car2,"[""Kaiwa"",""Nabusi"",""Hatsdun"",""Dasuka""]",,,,,2551,2025-04-07 18:27:40,97565
66a426bcd6c66d59e395617b,,pilot3b,F,primacy order,F,,car2,"[""Nabusi"",""Dasuka"",""Kaiwa"",""Hatsdun""]",,,,,5817,2025-04-07 18:38:34,97566
66d257bc5bc135b6cf963f02,,pilot3b,F,primacy order,F,,car1,"[""Kaiwa"",""Dasuka"",""Nabusi"",""Hatsdun""]",,,,,12140,2025-04-07 18:38:46,97567
60fee1a0234ddea6fd998ba0,,pilot3b,F,primacy order,F,,car1,"[""Dasuka"",""Nabusi"",""Hatsdun"",""Kaiwa""]",,,,,2462,2025-04-07 18:39:58,97568
5efaa42dff658c8fb708b6a6,,pilot3b,F,primacy order,F,,car2,"[""Kaiwa"",""Nabusi"",""Dasuka"",""Hatsdun""]",,,,,7757,2025-04-07 18:42:23,97569
67d97337faf4d981fef4baed,,pilot3b,F,primacy order,F,,car3,"[""Kaiwa"",""Dasuka"",""Hatsdun"",""Nabusi""]",,,,,3516,2025-04-07 18:43:40,97570
675e803c3c3d6081b70b292c,,pilot3b,F,primacy order,F,,car1,"[""Hatsdun"",""Nabusi"",""Kaiwa"",""Dasuka""]",,,,,4901,2025-04-07 18:47:37,97571
5f08d79de54da413c09fc906,,pilot3b,F,primacy order,F,,car1,"[""Kaiwa"",""Nabusi"",""Hatsdun"",""Dasuka""]",,,,,4043,2025-04-07 19:11:38,97572
5c5dce37fac6510001534800,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Nabusi,Dasuka,Hatsdun",,,,,5046,2025-04-08 17:13:19,97577
66a218f455df3fda0c1230c1,,pilot3b,Factor-Included,primacy order,Factor-Included,,car2,"Hatsdun,Kaiwa,Dasuka,Nabusi",,,,,8821,2025-04-08 17:16:13,97578
5c3ed962c2d0b700017cd343,,pilot3b,Factor-Included,primacy order,Factor-Included,,car3,"Nabusi,Dasuka,Hatsdun,Kaiwa",,,,,3893,2025-04-08 17:17:54,97579
6778117dbccc338c7b125775,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Dasuka,Hatsdun,Kaiwa,Nabusi",,,,,2311,2025-04-08 17:18:07,97580
5806e73194364b00011f48e9,,pilot3b,Factor-Included,primacy order,Factor-Included,,car2,"Nabusi,Kaiwa,Hatsdun,Dasuka",,,,,3105,2025-04-08 17:18:34,97581
631797089a0a1ee579573eb9,,pilot3b,Factor-Included,primacy order,Factor-Included,,car2,"Kaiwa,Dasuka,Nabusi,Hatsdun",,,,,11419,2025-04-08 17:22:30,97582
65b3ed0aeaf68da25cef6e37,,pilot3b,Factor-Included,primacy order,Factor-Included,,car3,"Hatsdun,Dasuka,Nabusi,Kaiwa",,,,,8661,2025-04-08 17:22:34,97583
60dfdb8bbef17b6739d12215,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Hatsdun,Dasuka,Nabusi",,,,,4403,2025-04-08 17:22:57,97584
5e3760815bfa436fd256b2e9,,pilot3b,Factor-Included,primacy order,Factor-Included,,car2,"Nabusi,Dasuka,Kaiwa,Hatsdun",,,,,8432,2025-04-08 17:23:07,97585
673006fde0527a61075e0d2c,,pilot3b,Factor-Included,primacy order,Factor-Included,,car3,"Kaiwa,Hatsdun,Dasuka,Nabusi",,,,,11297,2025-04-08 17:23:08,97586
5c8198fcf29fd90001a2b9c9,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Hatsdun,Nabusi,Kaiwa,Dasuka",,,,,3768,2025-04-08 17:23:23,97587
601b56a319565951c0e6a626,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Nabusi,Hatsdun,Dasuka",,,,,4112,2025-04-08 17:23:34,97588
674ae91be4fe597a6989d252,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Hatsdun,Dasuka,Nabusi",,,,,2066,2025-04-08 17:23:56,97589
62c8e8bf2d09810208eb27a6,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Dasuka,Nabusi,Hatsdun,Kaiwa",,,,,4230,2025-04-08 17:24:42,97590
664bf81d9102023ae9e9659e,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Hatsdun,Dasuka,Nabusi,Kaiwa",,,,,9354,2025-04-08 17:24:53,97591
665b56e857546a49a3fce0cd,,pilot3b,Factor-Included,primacy order,Factor-Included,,car3,"Hatsdun,Nabusi,Kaiwa,Dasuka",,,,,4246,2025-04-08 17:25:13,97592
5f218ec7604e35564a7ea1ea,,pilot3b,Factor-Included,primacy order,Factor-Included,,car2,"Kaiwa,Dasuka,Nabusi,Hatsdun",,,,,6543,2025-04-08 17:25:42,97593
678e61280d675432a225149c,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Hatsdun,Nabusi,Dasuka",,,,,3848,2025-04-08 17:25:44,97594
5ee3ebd469bfc40cd94f8f36,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Nabusi,Dasuka,Hatsdun",,,,,4078,2025-04-08 17:25:46,97595
66ad331d683af19852a9a424,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Kaiwa,Dasuka,Hatsdun,Nabusi",,,,,3195,2025-04-08 17:26:27,97596
678ca30842b3a8d014abb029,,pilot3b,Factor-Included,primacy order,Factor-Included,,car1,"Nabusi,Hatsdun,Dasuka,Kaiwa",,,,,2494,2025-04-08 17:26:32,97597
